#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : RISE_S005_h
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1900
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 3797
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.8
MEMORY_SIZE : 7963136
LOG_SIZE : 1974480
MEMORY_USAGE : 24.80 %
BATTERY_VOLTAGE : 4.0546
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 07/04/2025 10:16:58
CONNECTION_SYSTEM_DATE_TIME : 07/04/2025 10:15:55
CONNECTION_DEVICE_DATE_TIME : 07/04/2025 10:15:57
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
04/04/2025 10:06:03;0;24.75;16;0;0;0;0;0;0;305.31;0.01;195;138;0.0038;0.0163;0.0150;0.0312;0.0483;0.0639;0.0614;0.0324;196.36;0.11;4
04/04/2025 10:06:13;0;24.75;16;717;71.7;20;2;52;5.2;305.67;0.01;195;137;0.0037;0.0163;0.0151;0.0313;0.0483;0.0639;0.0615;0.0324;196.46;0.11;0
04/04/2025 10:06:23;0;24.75;8;799;79.9;14;1.4;70;7;79.60;0.00;195;137;0.0009;0.0041;0.0037;0.0075;0.0130;0.0172;0.0167;0.0093;46.43;0.03;0
04/04/2025 10:06:33;0;24.69;1;649;64.9;10;1;54;5.4;173.35;0.00;195;137;0.0020;0.0078;0.0077;0.0155;0.0284;0.0377;0.0369;0.0205;94.75;0.06;0
04/04/2025 10:06:43;0;24.56;8;1095;109.5;21;2.1;82;8.2;26.24;0.00;195;137;0.0003;0.0013;0.0014;0.0026;0.0039;0.0061;0.0071;0.0046;15.60;0.01;0
04/04/2025 10:06:53;0;24.44;8;2105;210.5;77;7.7;117;11.7;58.17;0.00;195;137;0.0008;0.0015;0.0020;0.0031;0.0089;0.0171;0.0166;0.0060;18.18;0.02;0
04/04/2025 10:07:03;0;24.38;8;930;93;24;2.4;66;6.6;79.14;0.00;195;137;0.0012;0.0029;0.0038;0.0062;0.0128;0.0191;0.0198;0.0110;37.79;0.03;0
04/04/2025 10:07:13;0;24.31;8;990;99;18;1.8;99;9.9;113.62;0.03;224;162;0.0052;0.0106;0.0135;0.0168;0.0184;0.0194;0.0217;0.0229;125.93;0.08;0
04/04/2025 10:07:23;0;24.31;2;1821;182.1;62;6.2;94;9.4;117.65;0.03;224;162;0.0061;0.0115;0.0145;0.0176;0.0185;0.0214;0.0275;0.0298;131.34;0.09;0
04/04/2025 10:07:33;0;24.25;8;1498;149.8;46;4.6;110;11;110.68;0.03;224;162;0.0055;0.0106;0.0132;0.0161;0.0173;0.0205;0.0270;0.0287;119.96;0.08;0
04/04/2025 10:07:43;0;24.25;16;1498;149.8;37;3.7;124;12.4;223.84;0.04;224;162;0.0064;0.0184;0.0226;0.0314;0.0340;0.0427;0.0541;0.0484;216.69;0.14;0
04/04/2025 10:07:53;0;24.19;16;1514;151.4;41;4.1;96;9.6;319.28;0.05;224;162;0.0078;0.0244;0.0275;0.0401;0.0499;0.0618;0.0783;0.0677;274.84;0.19;0
04/04/2025 10:08:03;0;24.31;4;703;70.3;5;0.5;50;5;216.94;0.03;224;162;0.0055;0.0190;0.0164;0.0300;0.0336;0.0373;0.0582;0.0366;193.23;0.12;0
04/04/2025 10:08:13;0;24.44;4;186;18.6;0;0;6;0.6;249.82;0.04;222;162;0.0075;0.0231;0.0214;0.0362;0.0392;0.0411;0.0632;0.0410;240.06;0.15;0
04/04/2025 10:08:23;0;24.50;4;89;8.9;0;0;6;0.6;174.15;0.04;222;162;0.0057;0.0159;0.0159;0.0245;0.0279;0.0305;0.0428;0.0341;165.17;0.11;0
04/04/2025 10:08:33;0;24.56;4;62;6.2;0;0;4;0.4;275.38;0.04;222;162;0.0075;0.0265;0.0216;0.0395;0.0423;0.0457;0.0698;0.0430;262.82;0.15;0
04/04/2025 10:08:43;0;24.69;4;108;10.8;0;0;5;0.5;259.09;0.04;222;162;0.0069;0.0240;0.0202;0.0367;0.0401;0.0434;0.0672;0.0413;241.07;0.15;0
04/04/2025 10:08:53;0;24.69;4;0;0;0;0;0;0;287.03;0.03;222;162;0.0071;0.0270;0.0215;0.0407;0.0439;0.0475;0.0745;0.0432;267.84;0.15;0
04/04/2025 10:09:03;0;24.75;4;62;6.2;0;0;3;0.3;280.66;0.03;222;162;0.0068;0.0261;0.0205;0.0392;0.0431;0.0470;0.0734;0.0425;257.02;0.15;0
04/04/2025 10:09:13;0;24.81;4;34;3.4;0;0;2;0.2;288.64;0.03;222;162;0.0071;0.0270;0.0215;0.0409;0.0441;0.0477;0.0752;0.0431;269.04;0.15;0
04/04/2025 10:09:23;0;24.88;4;123;12.3;0;0;5;0.5;222.11;0.04;222;162;0.0064;0.0207;0.0177;0.0313;0.0348;0.0388;0.0561;0.0399;204.08;0.13;0
04/04/2025 10:09:33;0;24.94;4;179;17.9;3;0.3;7;0.7;232.57;0.04;222;162;0.0062;0.0197;0.0189;0.0320;0.0366;0.0396;0.0618;0.0400;208.68;0.13;0
04/04/2025 10:09:43;0;24.94;32;121;12.1;0;0;7;0.7;186.47;0.02;222;162;0.0039;0.0145;0.0128;0.0243;0.0287;0.0331;0.0535;0.0324;151.73;0.10;0
04/04/2025 10:09:53;0;25.00;4;175;17.5;0;0;11;1.1;219.32;0.03;222;162;0.0048;0.0182;0.0156;0.0294;0.0338;0.0377;0.0609;0.0358;187.29;0.12;0
04/04/2025 10:10:03;0;25.06;32;113;11.3;0;0;7;0.7;183.41;0.02;222;162;0.0038;0.0142;0.0126;0.0239;0.0282;0.0326;0.0528;0.0321;148.85;0.10;0
04/04/2025 10:10:13;0;25.06;4;18;1.8;0;0;1;0.1;218.82;0.04;223;162;0.0061;0.0206;0.0173;0.0312;0.0339;0.0376;0.0561;0.0375;203.75;0.13;0
04/04/2025 10:10:23;0;25.12;4;190;19;0;0;10;1;323.87;0.05;223;162;0.0085;0.0263;0.0275;0.0429;0.0508;0.0586;0.0807;0.0612;289.43;0.19;0
04/04/2025 10:10:33;0;25.19;4;91;9.1;0;0;6;0.6;174.20;0.04;223;162;0.0052;0.0166;0.0136;0.0246;0.0273;0.0315;0.0439;0.0337;157.89;0.11;0
04/04/2025 10:10:43;0;25.25;4;49;4.9;0;0;3;0.3;241.93;0.04;223;162;0.0069;0.0226;0.0195;0.0345;0.0377;0.0411;0.0614;0.0412;226.82;0.14;0
04/04/2025 10:10:53;0;25.25;4;266;26.6;0;0;17;1.7;246.67;0.04;223;162;0.0062;0.0223;0.0191;0.0352;0.0385;0.0408;0.0654;0.0384;225.27;0.14;0
04/04/2025 10:11:03;0;25.31;4;0;0;0;0;0;0;185.91;0.03;223;162;0.0043;0.0150;0.0140;0.0249;0.0288;0.0330;0.0518;0.0337;158.03;0.11;0
04/04/2025 10:11:13;0;25.31;1;0;0;0;0;0;0;177.69;0.03;223;163;0.0040;0.0142;0.0133;0.0238;0.0273;0.0317;0.0498;0.0322;150.22;0.10;0
04/04/2025 10:11:23;0;25.38;1;0;0;0;0;0;0;182.74;0.02;223;163;0.0041;0.0148;0.0134;0.0247;0.0279;0.0325;0.0512;0.0325;155.32;0.10;0
04/04/2025 10:11:33;0;25.44;4;4;0.4;0;0;0;0;181.60;0.03;223;163;0.0042;0.0146;0.0136;0.0246;0.0279;0.0323;0.0502;0.0328;155.07;0.10;0
04/04/2025 10:11:43;0;25.44;1;5;0.5;0;0;0;0;171.45;0.02;223;163;0.0038;0.0136;0.0126;0.0232;0.0262;0.0307;0.0478;0.0310;144.87;0.10;0
04/04/2025 10:11:53;0;25.50;4;7;0.7;0;0;0;0;191.36;0.03;223;163;0.0043;0.0155;0.0141;0.0260;0.0292;0.0339;0.0530;0.0337;163.64;0.11;0
04/04/2025 10:12:03;0;25.56;4;222;22.2;0;0;9;0.9;197.39;0.03;223;163;0.0046;0.0164;0.0148;0.0265;0.0303;0.0352;0.0551;0.0351;169.54;0.11;0
04/04/2025 10:12:13;0;25.56;4;87;8.7;0;0;3;0.3;206.24;0.04;223;163;0.0058;0.0191;0.0162;0.0290;0.0322;0.0362;0.0530;0.0372;188.02;0.12;0
04/04/2025 10:12:23;0;25.62;4;4;0.4;0;0;0;0;205.10;0.03;223;163;0.0048;0.0171;0.0155;0.0282;0.0314;0.0358;0.0559;0.0353;179.75;0.11;0
04/04/2025 10:12:33;0;25.69;4;20;2;0;0;0;0;204.92;0.03;223;163;0.0046;0.0170;0.0151;0.0282;0.0312;0.0359;0.0562;0.0350;178.15;0.11;0
04/04/2025 10:12:43;0;25.69;4;284;28.4;5;0.5;18;1.8;202.17;0.03;223;163;0.0046;0.0167;0.0150;0.0278;0.0308;0.0355;0.0556;0.0347;175.62;0.11;0
04/04/2025 10:12:53;0;25.75;4;83;8.3;0;0;5;0.5;220.28;0.03;223;163;0.0053;0.0186;0.0167;0.0300;0.0341;0.0380;0.0602;0.0376;192.70;0.12;0
04/04/2025 10:13:03;0;25.81;4;85;8.5;0;0;4;0.4;246.53;0.04;223;163;0.0068;0.0228;0.0195;0.0349;0.0384;0.0418;0.0634;0.0413;228.92;0.14;0
04/04/2025 10:13:13;0;25.88;4;133;13.3;0;0;7;0.7;230.58;0.04;224;163;0.0067;0.0213;0.0190;0.0330;0.0360;0.0395;0.0585;0.0404;216.00;0.14;0
04/04/2025 10:13:23;0;25.88;4;3;0.3;0;0;0;0;218.92;0.04;224;163;0.0065;0.0197;0.0185;0.0310;0.0348;0.0373;0.0529;0.0401;204.68;0.13;0
